Neighborhood,Neighborhood Latitude,Neighborhood Longitude,venue id,Venue,Venue Latitude,Venue Longitude,Venue Category
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,53357488498ebfb2a857d618,La Barista Café,43.68832654079501,-79.39319661519343,Café
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4c4b89539c8d2d7f47c4116b,Thaï Express,43.68839969248036,-79.3930962577708,Fast Food Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4bace8c5f964a5206c183be3,Druxy's,43.68859202475078,-79.39359245259615,Deli / Bodega
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4b69b043f964a520afad2be3,Best Z,43.688604,-79.393597,Chinese Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4d0cf291903d3704cdd8c055,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4b588b7ef964a5201b5d28e3,Quiznos,43.68854725346271,-79.39383985011241,Sandwich Place
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4bd4b5885631c9b6a0f9a230,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4bb4cb56613fb713e13194e6,Wing Machine,43.68737260920228,-79.39364742987918,Pizza Place
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4b7c2a4ff964a52087812fe3,Chef of India,43.68739108979126,-79.39366289219959,Indian Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4f6a26e6e4b059d2436072b7,Shawarma Fresh,43.687631266221175,-79.39380312975517,Middle Eastern Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4c1d548ab4e62d7f389ddc93,Mr. Thai,43.68962660582034,-79.39474466731203,Thai Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4d1ce8f6dd6a236a64e31838,Harvey's,43.68970154245919,-79.39193844795226,Fast Food Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4d80f0d688a96a3196307700,Divino Restaurant,43.685884,-79.393229,Italian Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4c35cf4a66e40f4799b1cb8b,Michel's Baguette,43.688112,-79.394279,Sandwich Place
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4ed6bd58775b4437a977c021,Brown's Bistro on Woodlawn,43.68423643170831,-79.39182766444723,French Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,526951f211d274d1fc40cf30,Mr. Thai,43.68963234095166,-79.3946919920464,Thai Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4b8098baf964a520d87f30e3,Brownes Bistro,43.68407387131815,-79.3921422958374,French Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4ddc054052b177ff2e63b213,The Sandwich Board,43.68827960370571,-79.39532971893648,Sandwich Place
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4baceef4f964a520351b3be3,Golden House,43.68369,-79.392395,Asian Restaurant
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,564cc3bd498e712bf24a65eb,Domino's Pizza,43.68357683035581,-79.39238838851452,Pizza Place
"Moore Park,Summerhill East",43.6895743,-79.38315990000001,4adf4f52f964a5204c7921e3,freshii,43.68947645307883,-79.39469808318499,Salad Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4adc5a0bf964a520d12b21e3,The Bagel House,43.68737388880937,-79.39369634343205,Bagel Shop
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ad4c061f964a520a5f720e3,Scaramouche,43.681293153198716,-79.39949193939613,French Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b15383bf964a52079a923e3,Capocaccia Café,43.68591480236428,-79.39330539038971,Italian Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ae22cf6f964a520778b21e3,Cava Restaurant,43.68980938323509,-79.39493224929409,Tapas Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,52fbfe3411d22ddfbf78fe11,kibo sushi house,43.68272679006777,-79.39227003229884,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,52acedc011d2bf5586251c3c,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,5a119e738a6f175e860cac17,Mary Be Kitchen,43.687708,-79.395062,Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,5890f70e65be581749d7522e,nutbar,43.682810954698965,-79.39194466929969,Vegetarian / Vegan Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4be349d763609c7439e11bff,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,52b1e6a8498e43e8f94b4b25,9bars,43.68865967473641,-79.3919401630648,Café
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,52c88ab711d22e372f645af6,Kwan Restaurant,43.688737166789785,-79.39435863931413,Cantonese Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ae71a7bf964a52071a821e3,Swiss Chalet,43.68958705003143,-79.39477502747775,Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,51ed6984498e310ecb40a46f,Aroma Espresso Bar,43.68714526310894,-79.39352053736978,Café
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4beb62fa6295c9b6f7bd8708,Spiga,43.686392572989696,-79.3933537239149,Italian Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ade53eef964a5200c7521e3,Sushi Garden,43.68988255810127,-79.39490102169809,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,508046d819a95ab643d68731,Sunny Morning Breakfast & Lunch,43.68651181729649,-79.39350718774527,Breakfast Spot
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b59dc68f964a520949c28e3,Boccone Deli Cafe & Pizza,43.68642063905161,-79.39344268093778,Italian Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,58b5b8b81174203467ef8f1b,Baklawa Queen,43.686734,-79.393558,Bakery
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b3e408ff964a5202f9a25e3,Hero Certified Burgers,43.687117820671794,-79.39355904327628,Burger Joint
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,56998f0d498eb2bf8d10cd06,Barnsteiner's,43.685881,-79.39322,Modern European Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,5463a3b5498ea3c6bc10c713,Schnitzel HUB,43.687378678206514,-79.39368318065463,German Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4e246bdd45dd950bb042bdd4,Asahi Sushi,43.6826855655929,-79.39227015276622,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4bcb61d368f976b0e0f96083,Nove Trattoria,43.68679543165231,-79.39360906397091,Italian Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b0dc067f964a5206b4f23e3,New Thai Restaurant,43.68886917362422,-79.39116302160036,Thai Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ae71ecef964a5209ea821e3,Subway,43.688901172019094,-79.39469890712178,Sandwich Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,588d1d78a149261a47e1236d,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b69b8ddf964a52000b02be3,Suki Japanese Cuisine,43.68866817066987,-79.3918540007956,Japanese Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4c02943e0d0e0f475549019a,Subway,43.6886981251478,-79.392031084113,Sandwich Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b5cc189f964a520724229e3,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4c1863af4ff90f47f2670e49,Pizza Pizza,43.68955487823723,-79.39465657034644,Pizza Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,55452227498e0032a34a88fb,Midtown Gastro Hub,43.69003476292464,-79.3948531473005,Gastropub
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ae9c951f964a5206bb621e3,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ae8d996f964a520dbb221e3,Wylie's Neighbourhood Pub,43.68260408062608,-79.3919092842244,Thai Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4d0cf291903d3704cdd8c055,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4bd4b5885631c9b6a0f9a230,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,5c472c7de17910002cadfd34,Holy Chuck,43.687715,-79.394128,Burger Joint
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4c1d548ab4e62d7f389ddc93,Mr. Thai,43.68962660582034,-79.39474466731203,Thai Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4f6a26e6e4b059d2436072b7,Shawarma Fresh,43.687631266221175,-79.39380312975517,Middle Eastern Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b7c2a4ff964a52087812fe3,Chef of India,43.68739108979126,-79.39366289219959,Indian Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4bb4cb56613fb713e13194e6,Wing Machine,43.68737260920228,-79.39364742987918,Pizza Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4d80f0d688a96a3196307700,Divino Restaurant,43.685884,-79.393229,Italian Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b588b7ef964a5201b5d28e3,Quiznos,43.68854725346271,-79.39383985011241,Sandwich Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,526951f211d274d1fc40cf30,Mr. Thai,43.68963234095166,-79.3946919920464,Thai Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4bace8c5f964a5206c183be3,Druxy's,43.68859202475078,-79.39359245259615,Deli / Bodega
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b69b043f964a520afad2be3,Best Z,43.688604,-79.393597,Chinese Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,53357488498ebfb2a857d618,La Barista Café,43.68832654079501,-79.39319661519343,Café
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4c4b89539c8d2d7f47c4116b,Thaï Express,43.68839969248036,-79.3930962577708,Fast Food Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b7c21f6f964a520ff7e2fe3,Kaizen Sushi,43.688685,-79.392218,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4ebc0697cc2178857eb83d89,Gonoe Sushi,43.68865319029028,-79.39209766880333,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4b8098baf964a520d87f30e3,Brownes Bistro,43.68407387131815,-79.3921422958374,French Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,564cc3bd498e712bf24a65eb,Domino's Pizza,43.68357683035581,-79.39238838851452,Pizza Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4adf4f52f964a5204c7921e3,freshii,43.68947645307883,-79.39469808318499,Salad Place
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,5c2d09f3a0215b002c837006,Bento Sushi,43.68852717458526,-79.39072608947754,Sushi Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,4d1ce8f6dd6a236a64e31838,Harvey's,43.68970154245919,-79.39193844795226,Fast Food Restaurant
"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,54137c5d498ecf2e46f9f6fb,Sorrel Restaurant,43.6804,-79.390819,Bistro
Rosedale,43.6795626,-79.37752940000001,4ad88fa9f964a520511221e3,Black Camel,43.67701587839681,-79.38936661984528,BBQ Joint
Rosedale,43.6795626,-79.37752940000001,5634ddf3498eae120169005c,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
Rosedale,43.6795626,-79.37752940000001,5c6964c1a87921002c41f5f5,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
Rosedale,43.6795626,-79.37752940000001,4b50f565f964a5209b3a27e3,Nijo Japanese Restaurant,43.671848798792055,-79.37882430813714,Japanese Restaurant
Rosedale,43.6795626,-79.37752940000001,4c642ffe2a58c9b68f763461,Subway,43.672357143937056,-79.37804481316573,Sandwich Place
Rosedale,43.6795626,-79.37752940000001,4c66c4f97abde21e58556468,Eggsmart,43.671158,-79.37624,Breakfast Spot
Rosedale,43.6795626,-79.37752940000001,532dc456498e758835571a58,Sfizio,43.67206676417569,-79.37732323942681,Italian Restaurant
Rosedale,43.6795626,-79.37752940000001,55f75919498ea2710ea79060,Maja Indian Cuisine,43.671986239479516,-79.37868495492565,Indian Restaurant
Rosedale,43.6795626,-79.37752940000001,4d7a790b13d5b60cd8e47e9d,Druxy's,43.67135403373765,-79.37867041026186,Sandwich Place
Rosedale,43.6795626,-79.37752940000001,4c16bf355e88c928dfa42466,Chester Chicken Express,43.671304050270365,-79.37527581145581,Fried Chicken Joint
"Cabbagetown,St. James Town",43.667967,-79.3676753,4b646a6ff964a5205cb12ae3,Cranberries,43.6678427705951,-79.36940687874281,Diner
"Cabbagetown,St. James Town",43.667967,-79.3676753,50cc21c37ab4d9c0594b6994,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4c8c21fdf0ce236ab28e15ef,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,5412007d498e1e2d959ac35e,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4d08ecf80ead8cfabe8cf276,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
"Cabbagetown,St. James Town",43.667967,-79.3676753,4e4e7aa06365e1419d021044,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,5093f826e4b08bdedeedcc16,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
"Cabbagetown,St. James Town",43.667967,-79.3676753,4ae394fcf964a520e99621e3,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
"Cabbagetown,St. James Town",43.667967,-79.3676753,4add3b20f964a520b16421e3,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
"Cabbagetown,St. James Town",43.667967,-79.3676753,50e8b903e4b04fa56858ecfe,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4b17c9f5f964a5202fc823e3,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4bba156ccf2fc9b6831ca102,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
"Cabbagetown,St. James Town",43.667967,-79.3676753,53094b6011d23e948024f71b,The Irv Gastro Pub,43.663556,-79.370617,Gastropub
"Cabbagetown,St. James Town",43.667967,-79.3676753,553c2ae7498e53f7c3086919,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4ae4a9baf964a520e69c21e3,Chew Chew's Diner,43.66350438663724,-79.37223072274612,Diner
"Cabbagetown,St. James Town",43.667967,-79.3676753,4b683ef1f964a520d66d2be3,Thai To Go,43.663418,-79.36071,Thai Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4bb942a7cf2fc9b6596ca002,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
"Cabbagetown,St. James Town",43.667967,-79.3676753,4ad4c05ff964a5202df720e3,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,5634ddf3498eae120169005c,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,52169df211d248899f0bba54,The Local Gest,43.66288637648173,-79.36745701435075,Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,5532f36f498e09dc3233709d,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4ee1490961aff90fe37e76da,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,5240dfbc11d213427c8ec7d5,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,5c6964c1a87921002c41f5f5,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
"Cabbagetown,St. James Town",43.667967,-79.3676753,51fc6928498ee7273bdbcdc1,The Local Gest,43.66282978618641,-79.36750754636685,Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4bf46b5c94af2d7f86953a72,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,506d879ae4b087726c8cdd45,It's Jenny Café,43.66193794313605,-79.36898910730264,Café
"Cabbagetown,St. James Town",43.667967,-79.3676753,505bacb2e4b0474d876eb78c,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,52e94ac911d2ee4b30124d7a,The 420 Smokehouse,43.662789027634524,-79.36740919166084,BBQ Joint
"Cabbagetown,St. James Town",43.667967,-79.3676753,4c37b2fb3849c9282036beb1,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
"Cabbagetown,St. James Town",43.667967,-79.3676753,5255d943498ebd18956be0b3,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
"Cabbagetown,St. James Town",43.667967,-79.3676753,4add3e8bf964a520bb6421e3,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
"Cabbagetown,St. James Town",43.667967,-79.3676753,52af6dc5498e33995b0bbf03,Sultan Of Samosas,43.66022749787444,-79.36622571571063,Indian Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4b50f565f964a5209b3a27e3,Nijo Japanese Restaurant,43.671848798792055,-79.37882430813714,Japanese Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,590d735f6eda0206a58dbfd5,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
"Cabbagetown,St. James Town",43.667967,-79.3676753,4c66c4f97abde21e58556468,Eggsmart,43.671158,-79.37624,Breakfast Spot
Church and Wellesley,43.6658599,-79.38315990000001,5bd2379cbcbf7a0039a2d7b9,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4fb593c0e4b05a76e2ab2951,Como En Casa,43.66516,-79.384796,Mexican Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4df4456052b100c2d7fdca23,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
Church and Wellesley,43.6658599,-79.38315990000001,56637703498eb6bd9dbac796,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
Church and Wellesley,43.6658599,-79.38315990000001,534c20fa498ee7bc010834ce,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4caf69ae9b34199c9a2ab763,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b919f56f964a520a4ca33e3,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
Church and Wellesley,43.6658599,-79.38315990000001,533d629b498e7452f4a50bda,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Church and Wellesley,43.6658599,-79.38315990000001,5966b520fc9e94307406dafe,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4a72360ef964a52098da1fe3,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4bb942a7cf2fc9b6596ca002,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
Church and Wellesley,43.6658599,-79.38315990000001,594ff53c2be42528bcc1bdb7,T-Swirl Crepe,43.663452,-79.384125,Creperie
Church and Wellesley,43.6658599,-79.38315990000001,4b2d27b4f964a520a6cf24e3,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
Church and Wellesley,43.6658599,-79.38315990000001,4afca145f964a5208e2422e3,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,57759b97498ec87e7b75736a,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
Church and Wellesley,43.6658599,-79.38315990000001,4ad4c061f964a520abf720e3,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5a69ba9112138476a91996f8,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4d927b8352ed224b27d008ac,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
Church and Wellesley,43.6658599,-79.38315990000001,4ad887d2f964a520111221e3,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Church and Wellesley,43.6658599,-79.38315990000001,57f03361498e6431043a9608,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,54121f6a498e0aefc0da0ac9,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
Church and Wellesley,43.6658599,-79.38315990000001,4bedf8b5e24d20a17b567214,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4e52a293483bf6d4ed3a4665,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ba6b463f964a520416a39e3,Sushi Garden,43.66485840073255,-79.38494112880176,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4bdcc9cf462b2d7f1f65113c,Wish,43.66875926600152,-79.38569365317709,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,54590880498e5e36624dcab6,Fresh Burger,43.66521000796996,-79.38089211150631,Burger Joint
Church and Wellesley,43.6658599,-79.38315990000001,52d884c5498ecf5c7cafe5ab,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5acd155ea879216dfece538d,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b2bd898f964a52042bc24e3,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4af36863f964a52053ed21e3,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4c193c77838020a1e768e561,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4de11393e4cd846e40987a4d,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
Church and Wellesley,43.6658599,-79.38315990000001,51755dc7498ece19b7261641,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Church and Wellesley,43.6658599,-79.38315990000001,4b296c07f964a5209c9e24e3,Darvish,43.66340728021761,-79.38392863889676,Middle Eastern Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ad4c060f964a52086f720e3,7 West Cafe,43.66866503275271,-79.38682953936424,Café
Church and Wellesley,43.6658599,-79.38315990000001,4c3069603896e21eb882e590,Golden Diner,43.66234167901005,-79.37743376144903,Diner
Church and Wellesley,43.6658599,-79.38315990000001,59c54d4f2d2fd97564d4cfc8,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,527beeb211d295bc9cbfb692,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,560b1653498e1a2dfa4af722,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,51644249e4b0adc5d22d0257,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,554ea8bd498efa064ec03031,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5738ca80cd10b91a6747abde,Pi Co.,43.670107,-79.389852,Pizza Place
Church and Wellesley,43.6658599,-79.38315990000001,4ecd63d96da162f1bb0f11c4,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4bf46b5c94af2d7f86953a72,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
